date,daily_return,portfolio_value
2024-05-15,-0.008203785311803435,1.2434915664232393
2024-05-16,0.00024683881208588875,1.2437985084043341
2024-05-17,0.0035618687801590347,1.248228755480228
2024-05-22,0.013947808162316,1.2656388107043528
2024-05-23,0.01463027518079955,1.2841554547844574
2024-05-24,0.025343416176837476,1.316700340910816
2024-05-27,-0.0020130790081618324,1.3140497190944889
2024-05-29,-0.013771352284586851,1.2959534774933763
2024-05-30,-0.006162273435881013,1.2879674578048812
2024-05-31,0.020361950530485284,1.314192987465579
2024-06-03,-0.047396342802035245,1.2519050461236298
2024-06-04,0.03949682325416199,1.3013513184613683
2024-06-05,0.008639160395605324,1.3125939012325885
2024-06-06,0.027480583183394934,1.3486647471214275
2024-06-07,-0.0009165172247376594,1.3474286726502942
2024-06-10,-0.0009165172247376594,1.3461937310627048
2024-06-11,0.002986220882964519,1.3502137628949202
2024-06-12,0.0061677385686180015,1.3585415283962061
2024-06-13,0.008471942077704372,1.3700510135349349
2024-06-14,-0.0023415771941048442,1.3668429333268812
2024-06-19,0.005080037603154304,1.3737865468257875
2024-06-21,0.005080037603154304,1.38076543414237
2024-06-24,0.010938203960245437,1.3958685280822762
2024-06-25,0.01296769001791805,1.4139697184602147
2024-06-26,0.01296769001791805,1.4323056394639297
2024-06-27,0.004295418701810901,1.4384579918943925
2024-06-28,-0.0005916012170638639,1.4376069983956925
2024-07-01,-0.004855034930791646,1.4306273662017308
2024-07-02,0.012792169562472496,1.4489281940508967
2024-07-03,0.015110031997556431,1.4708215454251672
2024-07-04,0.02054372704759211,1.5010377017900993
2024-07-08,0.0004968321431175022,1.50178346556838
2024-07-09,0.004833336357045637,1.5090420901929216
2024-07-10,0.0035362365699421376,1.5143784200178436
2024-07-11,0.004050493346718291,1.5205123997325396
2024-07-12,0.0013159328084095074,1.5225132918849413
2024-07-15,0.00975561137959067,1.5373663398808322
2024-07-16,-0.023504525517901685,1.50123127351474
2024-07-19,0.0018521691901791648,1.5040118078268774
2024-07-22,-0.015337833900872547,1.4809435245334777
2024-07-23,-0.0024979763102433803,1.4772441626923847
2024-07-24,0.011311386262464973,1.4939538420205698
2024-07-25,0.027814366136583796,1.535507221173686
2024-07-26,0.020057264237856476,1.5663052952479033
2024-07-29,0.01663529587137164,1.592361247259248
2024-07-30,0.01152102162746079,1.6107068756276524
2024-07-31,-0.009220616614421768,1.5958551650492767
2024-08-01,-0.02624686491390186,1.5539689701100758
2024-08-02,-0.006282816571047381,1.5442056681137748
2024-08-05,-0.0002681618732319384,1.5437915710291579
2024-08-06,0.022676953252082077,1.5788000603163443
2024-08-07,-0.014542353576209402,1.5558405916130833
2024-08-08,0.0073895798862145074,1.5673375999550234
2024-08-09,-0.0019125927866059191,1.5643399213671731
2024-08-12,-0.003271668161097696,1.5592219202533022
2024-08-13,-0.0058672188547062385,1.5500736240041209
2024-08-14,0.005445637740283598,1.558514763431216
2024-08-19,-0.009077390628262776,1.5443675161236363
2024-08-20,0.004164929022783537,1.5507996972133835
2024-08-21,0.006906094263915974,1.5615096661067918
2024-08-22,0.000830571378767778,1.5628066113431291
2024-08-23,-0.0032444477651685606,1.5577361669255663
2024-08-26,-0.0012919229889296981,1.555723691760828
2024-08-27,0.002516177615747295,1.5596381688903245
2024-08-28,-0.0008124284610238982,1.5583710744530188
2024-08-29,0.0034510433795484534,1.5637490806323897
2024-08-30,-0.0009957462130069836,1.5621919834072568
2024-09-02,0.0032115364309953285,1.567209019874178
2024-09-04,-0.0014518836682733305,1.564933614693452
2024-09-05,-0.014869385268979815,1.541664013856198
2024-09-06,-0.003518439005152548,1.5362397630570062
2024-09-09,0.0006922522471671053,1.5373032284851698
2024-09-10,0.014343828034210008,1.559354041630997
2024-09-11,0.014343828034210008,1.5817211478486024
2024-09-12,0.01663468157108589,1.6080325754773164
2024-09-13,0.010415846228634526,1.6247815955141234
2024-09-16,0.003110739420580156,1.6298358676731224
2024-09-17,-0.009304505526872045,1.6146710508344635
2024-09-18,0.005385506413606541,1.6233668721345973
2024-09-19,0.0039500275062598345,1.62977921593228
2024-09-20,0.01010955447751575,1.6462555577020703
2024-09-23,0.0032909422396220447,1.6516732896541246
2024-09-24,-0.003008123436682552,1.6467048525217736
2024-09-25,0.01786406417313165,1.6761216936814296
2024-09-26,0.008405347028636306,1.6902100781790477
2024-09-27,0.008750285473494768,1.704999898873292
2024-09-30,-0.0153663977411234,1.6788001922786298
2024-10-01,-0.02812901392395241,1.6315771982944902
2024-10-04,-0.018108638677826416,1.602031556335595
2024-10-07,-0.003243305047802977,1.596835679302192
2024-10-08,0.01384964106482715,1.618951280300037
2024-10-09,0.020092852323662314,1.6514806292943096
2024-10-10,0.020092852323662314,1.684663585694109
2024-10-11,0.015492647669716586,1.7107634850692692
2024-10-14,-0.012584012730767296,1.6892352155938257
2024-10-15,-0.015270096976814623,1.6634404300350578
2024-10-16,-0.0063080701210559975,1.652947331160197
2024-10-17,-0.01983460877634069,1.620161767518738
2024-10-18,-0.02041290417421602,1.5870895606116495
2024-10-21,-0.012553656288840753,1.5671657837681237
2024-10-22,0.0009021535175538862,1.5685796078925403
2024-10-23,-0.027369981728907183,1.5256476126841851
2024-10-24,-0.025939668327215913,1.4860728196269486
2024-10-25,-0.0035672113357823054,1.4807716838189773
2024-10-28,-0.00894290792004626,1.4675292789999723
2024-10-29,0.011241101708350465,1.4840259248851932
2024-10-30,0.017149463945516218,1.5094761739782234
2024-10-31,0.02054436706377616,1.5404874065704566
2024-11-01,0.014588171129267987,1.5629603004799886
2024-11-04,0.03227374835300689,1.6134028879034197
2024-11-05,0.025657376001156532,1.6547985724397094
2024-11-06,-0.002281215031728622,1.6510236210617768
2024-11-07,-0.0006373364962093214,1.6499713634519704
2024-11-08,0.005075454543698732,1.6583457181055756
2024-11-11,0.004877429145585716,1.6664341818445212
2024-11-12,-0.0006818047314297217,1.6652979991347234
2024-11-13,0.045104039713841214,1.7404096662230761
2024-11-14,0.045104039713841214,1.8189091729267548
2024-11-19,0.013738207339722641,1.8438977242765462
2024-11-22,0.002624476478358303,1.8487369904824082
2024-11-25,-0.0031606105218373965,1.8428938528981795
2024-11-26,-0.007989969004308522,1.8281691881352924
2024-11-27,-0.007989969004308522,1.8135621729874596
2024-11-28,0.0040062079131479855,1.8208276801158678
2024-12-02,0.02167131739750368,1.860287414697819
2024-12-03,0.0288869136830765,1.9140253766719084
2024-12-04,-0.0036519175444074863,1.907035513818399
2024-12-05,-0.006108450813392952,1.8953864811828458
2024-12-06,-0.0017275297369175138,1.892112144673651
2024-12-09,0.023850842173094133,1.9372406128100568
2024-12-10,0.009597747548656239,1.9558337591528117
2024-12-11,-0.0030156673103203255,1.9499356152209135
2024-12-12,0.0063576049781675446,1.962332535595348
2024-12-13,-0.008725502804336871,1.9452101975529692
2024-12-16,-0.02226622248815957,1.901897714508018
2024-12-17,-0.013446668945824932,1.8763235255722077
2024-12-18,-0.014365109507058717,1.8493699326566924
2024-12-19,-0.017095717603972032,1.8177536265427168
2024-12-20,-0.015399995029252156,1.7897602297295538
2024-12-23,-0.0028856219922953254,1.7845956582497107
2024-12-24,-0.0028856219922953254,1.7794459897709105
2024-12-27,-0.0028856219922953254,1.7743111812887258
2024-12-30,0.004866167613980325,1.7829452768962362
2024-12-31,0.017489816665089787,1.8141286629130393
2025-01-01,0.0163384831509706,1.8437687735057366
2025-01-03,-0.007680849270841117,1.8296070634661554
2025-01-06,0.0016405363421975925,1.8326086003457132
2025-01-07,0.0023733024692586912,1.8369579348620984
2025-01-08,-0.005263406054125305,1.8272892793465716
2025-01-09,0.002443758446533328,1.8317547329572346
2025-01-13,0.00435694361125368,1.839735585038376
2025-01-14,-0.004501934957735543,1.8314532150951017
2025-01-15,-0.0061513617008550625,1.820187283930858
2025-01-16,-0.0032810351987677664,1.8142151853839312
2025-01-17,-0.005992814947280916,1.8033429295033785
2025-01-20,-0.008411320237615854,1.7881744346250854
2025-01-22,-0.010543763553144198,1.7693203461946212
2025-01-23,-0.010741880326823364,1.750314518775985
2025-01-24,-0.011284792294414517,1.7305625829817
2025-01-27,0.012587899235384873,1.752346730396801
2025-01-28,0.022255596624710067,1.7913462523751416
2025-01-29,-0.03993123058363098,1.7198155921164264
2025-01-30,0.0019337753123701753,1.7231413290502906
2025-01-31,0.009245145385050281,1.7390720211563495
2025-02-01,0.018224778189085394,1.7707662229967684
2025-02-03,0.014625977703106882,1.7966654102917339
2025-02-04,0.007735932597422371,1.8105642928058712
2025-02-05,0.0029027649655365786,1.8158199354028797
2025-02-06,-0.0015338226996622537,1.8130347895674594
2025-02-07,-0.016200856623477443,1.7836620728883004
2025-02-10,-0.020254698783797077,1.7475345348698648
2025-02-11,-0.013224531758422179,1.7244242089145387
2025-02-12,-0.002934315656771342,1.7193642039594053
2025-02-13,-0.00895653420857978,1.7039646596496354
2025-02-14,0.0033433104541125873,1.7096615425096804
2025-02-17,-0.002513914809401497,1.7053635990389011
2025-02-19,0.005309106281153256,1.7144175556342085
2025-02-20,-0.03534191182297338,1.6538267615552267
2025-02-21,-0.010728426191598639,1.6360838032101908
2025-02-24,-0.010728426191598639,1.6185311988841802
2025-02-28,0.012093579076577524,1.6381050339257939
2025-03-03,0.005660484606846964,1.6473775022547292
2025-03-04,0.022776739513030574,1.684899390503212
2025-03-05,0.01704669961989802,1.7136213643028697
2025-03-06,0.012695432483039542,1.7353765286348708
2025-03-07,0.0007009275306369593,1.736592901819812
2025-03-10,0.013693518411583134,1.7603729686943064
2025-03-11,0.002308861844867412,1.7644374266744607
2025-03-12,-0.0019488546508115152,1.7609987945894203
2025-03-13,-0.0054360519831753145,1.7514259135997232
2025-03-18,0.01669445668722373,1.7806650176551952
2025-03-19,0.02582356276289466,1.826648132498305
2025-03-20,0.02192192162346318,1.8666917696925782
2025-03-21,0.003327085058965544,1.8729024119892164
2025-03-24,0.0024937517256322103,1.8775729656110554
2025-03-25,-0.00392769567270453,1.8701984303988377
2025-03-26,-0.002546900877956615,1.865435220374502
2025-03-27,0.004185355257274222,1.8732427294812006
2025-03-28,0.0041094864181818735,1.8809407950359616
2025-04-02,0.007339960356723683,1.8947468259048699
2025-04-03,-0.0014014591195590613,1.89209141568645
2025-04-04,-0.009939360515837659,1.8732852369770205
2025-04-07,0.02227062954067116,1.9150044785137441
2025-04-08,0.0403605914195202,1.9922951918375886
2025-04-09,0.03506106659484084,2.0621471862351872
2025-04-16,0.007073174807978682,2.07673311376321
2025-04-17,0.021232024200332694,2.120826361492263
2025-04-22,0.026789312178240023,2.1776418409661202
2025-04-23,-0.007969182353819087,2.160287816034155
2025-04-24,0.0007271785288729404,2.161858730950161
2025-04-25,0.0046161110954104365,2.17183811102481
2025-04-29,0.01901381221213076,2.213133033022985
2025-04-30,0.011368213395498872,2.2382924016150176
2025-05-05,0.039073601864338135,2.3257505477716958
2025-05-06,0.02829475638923684,2.39155709294303
2025-05-07,0.013167575077841536,2.4230481005173017
2025-05-08,0.01603076996475835,2.4618914272302392
2025-05-09,0.03533954679572031,2.5488935545288247
2025-05-12,-0.011447558435453753,2.5197149466176048
2025-05-13,0.00634461628581684,2.535701571103531
2025-05-14,0.005236618704195432,2.5489800733790298
2025-05-15,-0.000745851199657384,2.5470789135333973
2025-05-16,-0.002325938797990183,2.5411545638668676
2025-05-19,0.0002291266636474578,2.541736810133899
2025-05-20,-0.004113276002683852,2.531281945107637
2025-05-21,-0.0030392828081587573,2.5235886634092686
2025-05-22,0.004316736594435044,2.5344823309419087
2025-05-23,0.0019640842029752252,2.5394602676508318
2025-05-26,0.0019640842029752252,2.5444479814466083
2025-05-28,-4.5210858469812445e-05,2.5443329447690357
2025-05-29,0.012729385713568114,2.5767207402067394
2025-05-30,0.012729385713568114,2.609520812384982
2025-06-02,-0.007901381926585514,2.588901991800954
2025-06-03,-0.007901381926585514,2.568446088393237
2025-06-04,-0.0008832659267892227,2.566177467478564
2025-06-05,0.0007037388369595852,2.567983386224959
2025-06-06,-0.0045496422447793465,2.5562999805270983
2025-06-09,-0.00538297557811268,2.542539480161591
2025-06-10,-0.006609692152101128,2.5257340769131598
2025-06-11,-0.018211810592393407,2.4797358862976635
2025-06-12,-0.0013535115289567596,2.476379535186792
2025-06-13,0.003342480731518327,2.48465678606708
2025-06-16,-0.0004172235352459066,2.4836201287789246
2025-06-17,0.005148458228580122,2.4964069432676035
2025-06-18,0.0072768264154241535,2.5145728632560216
2025-06-19,0.005720649710691343,2.52895785377872
2025-06-23,0.0026902715558609156,2.535761437158712
2025-06-24,0.01197005465401546,2.566114640151046
2025-06-25,0.02581892661147204,2.63236896572173
2025-06-26,0.011275363959281711,2.6620498838853606
2025-06-27,0.0026984424588626377,2.669233272319647
2025-06-30,0.003790902811653507,2.6793520762366425
2025-07-01,-0.0012980679411896214,2.6758740952033198
2025-07-02,0.0012739448878891228,2.6792830113275388
2025-07-03,0.00805252839557295,2.7008580138560303
2025-07-04,0.00805252839557295,2.722606749705017
2025-07-08,0.006380441537907622,2.7399781829022225
2025-07-09,-0.007403072017302651,2.7196939270883593
2025-07-10,-0.005705871491633688,2.7041757030438167
2025-07-11,-0.005128240253016317,2.690308040352239
2025-07-14,-0.0025895322833414296,2.6833414008296135
2025-07-15,-0.00977428037862138,2.657113669626342
2025-07-16,0.0018978891201549457,2.6621565767509408
2025-07-17,0.0018436122788581342,2.6670645613040818
2025-07-18,0.021130063827128266,2.7234198057155092
2025-07-21,0.0018276009370184658,2.7283971303043293
2025-07-22,-0.01407259030974491,2.6900015152872725
2025-07-23,-0.01637602147765573,2.645949992698002
2025-07-24,-0.015416035831524694,2.605159932802147
2025-07-25,0.0007229726012442095,2.607043392055422
2025-07-28,0.000997013181000761,2.6096426486807416
2025-07-29,-0.0038784294299320323,2.5995213338304923
2025-07-30,-0.0036411933441067297,2.5900559740518854
2025-07-31,-0.010827866477473283,2.5620111937956698
2025-08-01,0.00269092641516916,2.5689053773930133
2025-08-04,-0.013833940959164497,2.5333672920724783
2025-08-05,-0.021387902850082127,2.4791838785460567
2025-08-06,-0.021239603714976203,2.426526995429181
2025-08-07,-0.028499807214063866,2.3573714438597277
2025-08-08,0.00022268655697125594,2.357896398790063
2025-08-11,-0.0024507087559909975,2.3521178814398285
2025-08-12,0.009567849186604324,2.37462259059856
2025-08-13,0.007808590532387879,2.393165046077502
2025-08-14,0.021854156597058014,2.4454656497570855
2025-08-19,0.021338641438450174,2.4976485644072985
2025-08-20,-0.004328491986538248,2.4868375126110727
2025-08-21,-0.0073869599920208615,2.468467343398758
2025-08-22,-0.005900395001062911,2.453902411025481
2025-08-25,-0.016511137075052102,2.413385691948238
2025-08-26,0.015462516206177668,2.450702707321745
2025-08-29,0.012394179894689368,2.481077157544693
2025-09-01,0.008327180613469671,2.5017375351515216
2025-09-03,-0.005119295198448966,2.4889304022000407
2025-09-04,0.0015812681267979298,2.492866068514858
2025-09-05,0.00715549160100537,2.510703750730547
2025-09-08,0.008492182018484859,2.5320251039762436
2025-09-09,0.00388449391960081,2.541860740096916
2025-09-10,-0.002312183183526662,2.535983492438797
2025-09-11,0.0012637401010227403,2.539188316473724
2025-09-12,0.003331724357748089,2.5476481920366285
2025-09-15,0.004881483150134295,2.5600844937585254
2025-09-16,-0.004942338276264519,2.5474316901745513
2025-09-17,0.0044461885842317,2.5587580518745154
2025-09-18,-0.0009441954824408465,2.5563420840812765
2025-09-19,-0.0029282108442660877,2.548856575469016
2025-09-22,-0.00975820654159722,2.523984306560681
2025-09-23,-0.018638627845161865,2.476940702383667
2025-09-24,-0.020319526702794168,2.4266104396403447
2025-09-25,-0.03446326051406138,2.3429815318928786
2025-09-26,0.014467108623513969,2.37687770021766
2025-09-29,0.021008975597931984,2.4268134658208016
2025-09-30,0.021008975597931984,2.4777983307049634
2025-10-01,0.011533368315459407,2.5063756914644144
2025-10-06,0.022210050918231992,2.5620424231920578
2025-10-07,0.016040057665795637,2.603137731402273
2025-10-08,0.024028406791183787,2.665686983745886
2025-10-09,0.024392226543942463,2.7307090245486543
2025-10-10,0.010943921637334597,2.7605936901276773
2025-10-13,0.010943921637334597,2.7908054111449547
2025-10-14,0.010943921637334597,2.8213477668695743
2025-10-15,0.0009617702493884463,2.8240612552149282
2025-10-16,-0.010190545716946924,2.7952825298862023
2025-10-17,-0.005207543354062298,2.780725974924967
2025-10-20,-0.006874210020728965,2.7616106805632366
2025-10-21,0.0022103385117029726,2.7677147750048157
2025-10-24,-0.00659419674781255,2.749463919236606
2025-10-27,-0.009464933411856299,2.72344042632273
2025-10-28,0.006419551173463822,2.740923691507389
2025-10-29,-0.008343957965686618,2.718053539438297
2025-10-30,-0.006687899752353917,2.699875469845003
2025-10-31,-0.0031705368056336907,2.6913154152972316
2025-11-03,-0.006034483074409975,2.675074717975722
2025-11-04,0.019106422987436256,2.726185827060363
2025-11-07,0.017113015480974065,2.772839087322859
2025-11-10,0.017302968682184543,2.8208174352115436
2025-11-11,0.00826706954723755,2.8441373291284977
2025-11-12,0.017128086256099406,2.892851958626003
2025-11-13,0.007402399696701608,2.9142660050871387
2025-11-14,0.01112841338043515,2.946697161892298
2025-11-17,0.006801829781196738,2.966740094404225
2025-11-18,0.0092949449577114,2.9943157802855476
2025-11-19,-0.004788979839057165,2.9799760623819895
2025-11-20,-0.004475649419442229,2.9666387342484377
2025-11-21,-0.003473747729749325,2.956333379680356
2025-11-24,0.003124594763043184,2.965570723476315
2025-11-25,0.00600564813974876,2.9833808977750538
2025-11-26,0.00600564813974876,3.0012980337139386
2025-11-27,0.00600564813974876,3.0193227736669446
2025-12-01,0.00600564813974876,3.0374557638659185
2025-12-02,-0.009547357632942843,3.0084560873940474
2025-12-03,0.009004079241267855,3.035544464398818
2025-12-04,0.011929709687380236,3.07175762860223
2025-12-05,-0.012459045126312723,3.0334864616903796
2025-12-08,0.002670744827475628,3.0415881299671566
2025-12-09,0.0006110795016382267,3.0434467821258058
2025-12-10,0.013275640975425478,3.083850488933122
2025-12-11,0.005320148867807221,3.100257032620306
2025-12-12,0.008317781890746612,3.126044294422895
2025-12-15,0.0011219799108139752,3.129551653321552
2025-12-16,0.0011219799108139752,3.1330629474064335
2025-12-17,-0.011765778619181488,3.096200022367289
2025-12-18,0.0022604481086035974,3.103198821851708
2025-12-19,5.676488497200968e-05,3.1033749745758756
2025-12-22,5.676488497200968e-05,3.1035511372993327
2025-12-23,0.00778113799129121,3.127700296961688
2025-12-24,0.01455062848963314,3.1732103020096925
2025-12-29,2.9202756646455434e-05,3.17330296849793
2025-12-30,0.011412300769261103,3.209517656406417
2025-12-31,0.018842357038159507,3.2699925340087037
2026-01-01,0.018842357038159507,3.331606900846612
2026-01-05,0.018009023704826176,3.391605888499121
2026-01-06,0.014455519256379631,3.4406333127303705
2026-01-07,-0.015404448661283005,3.3876322535021157
2026-01-08,-0.013389115992202733,3.342274852321049
2026-01-09,-0.0066829303572564225,3.319938662248178
2026-01-12,-0.008069506415983179,3.293148395912496
2026-01-13,-0.0033758377010796314,3.2820312614023246
2026-01-14,-0.003664146766592065,3.270005417168003
2026-01-15,-0.003664146766592065,3.2580236373919482
2026-01-19,0.004284348454303366,3.2719821459268923
2026-01-21,0.005523271020742571,3.290054190093877
2026-01-22,-0.0036565971506075474,3.2780237873170357
2026-01-23,0.0016133878422624295,3.2833125110421397
2026-01-28,0.0016133878422624295,3.288609767529803
2026-01-29,0.02210147569846277,3.36129289638859
2026-01-30,0.014135470664293938,3.4088063535195907
2026-02-02,0.03074354606117602,3.51360514866265
2026-02-03,0.016237549362189945,3.5706574857033044
2026-02-04,0.0169046416795197,3.631018171059414
2026-02-05,0.0169046416795197,3.6923992321729986
2026-02-06,0.0009005761675697404,3.6957245189226464
2026-02-09,0.0009005761675697404,3.6990528003462915
2026-02-10,-0.005415623244718837,3.6790201240172937
2026-02-11,-0.0031547542506373816,3.6674137196428696
2026-02-12,0.0015777736141946441,3.6732000682420574
2026-02-13,0.014266215046707406,3.725602730325179
2026-02-16,0.020582285466682577,3.802284149256184
2026-02-18,-0.015025171907694406,3.7451541762717087
2026-02-19,0.0007138059250305463,3.747827489512884
2026-02-20,0.0059144878697940575,3.7699939697376887
2026-02-23,-0.02775877054927245,3.6653435721595993
2026-02-25,-0.007016592581304548,3.639625349643252
2026-02-26,-0.022526521320997382,3.55763725160407
2026-02-27,-0.02457376475909232,3.470212710684968
2026-03-02,0.004918485328872143,3.4872809009905374
2026-03-05,-0.013263747054310068,3.4410264892124722
2026-03-06,-0.02272859353582331,3.362816796793161
2026-03-09,-0.012214452736624953,3.3217418299668022
2026-03-10,-0.012093313952737716,3.281570963147072
2026-03-11,-0.008446262556962349,3.2538539531930284
2026-03-12,-0.012409549733731023,3.2134750907345824
2026-03-13,-0.0036155002578863353,3.2018567707153203
2026-03-16,0.0031649570435386964,3.211990509854197
2026-03-17,0.01408859699981931,3.257242949714777
2026-03-18,-0.022991789459931113,3.18235310559509
2026-03-19,-0.016135452700009306,3.131004397585033
2026-03-20,-0.008064674927321103,3.1057538649224967
2026-03-23,0.010381501571621765,3.13799625355226
2026-03-24,0.0,3.13799625355226
2026-03-25,0.0,3.13799625355226
2026-03-30,0.0,3.13799625355226
2026-04-02,0.0,3.13799625355226
2026-04-07,0.0,3.13799625355226
